index,group,inc_date,incnum,exp,aidtype,inc_type,struc_type,property_use,fire_sprd,civilian_casualties,firefighter_casualties,incident_number
90396,inc_sf2015q2.csv,20150614,1472,0,N,113,,429,,0,0,201506141472
90412,inc_sf2015q2.csv,20150615,107,0,N,118,,960,,0,0,201506150107
97429,inc_sf2015q3.csv,20150723,1484,0,N,111,1,419,4,0,0,201507231484
97431,inc_sf2015q3.csv,20150723,1503,0,N,111,1,419,4,0,0,201507231503
97454,inc_sf2015q3.csv,20150724,35,0,N,111,1,511,4,0,0,201507240035
97455,inc_sf2015q3.csv,20150724,49,0,N,111,1,161,4,0,0,201507240049
90479,inc_sf2015q2.csv,20150615,642,0,N,113,,592,,0,0,201506150642
97476,inc_sf2015q3.csv,20150724,196,0,N,111,1,419,4,0,0,201507240196
97483,inc_sf2015q3.csv,20150724,233,0,N,111,1,983,4,0,0,201507240233
97484,inc_sf2015q3.csv,20150724,259,0,N,111,1,419,4,0,0,201507240259
90492,inc_sf2015q2.csv,20150615,763,0,N,118,,960,,0,0,201506150763
90494,inc_sf2015q2.csv,20150615,792,0,N,118,,965,,0,0,201506150792
90505,inc_sf2015q2.csv,20150615,910,0,N,118,,960,,0,0,201506150910
90565,inc_sf2015q2.csv,20150615,1440,0,N,118,,419,,0,0,201506151440
90574,inc_sf2015q2.csv,20150616,13,0,N,118,,429,,0,0,201506160013
97646,inc_sf2015q3.csv,20150724,1528,0,N,111,1,429,4,0,0,201507241528
97652,inc_sf2015q3.csv,20150724,1578,0,N,111,1,429,4,0,0,201507241578
97660,inc_sf2015q3.csv,20150725,34,0,N,111,1,891,4,0,0,201507250034
97668,inc_sf2015q3.csv,20150725,136,0,N,111,1,161,1,0,0,201507250136
90666,inc_sf2015q2.csv,20150616,891,0,N,113,,419,,0,0,201506160891
90703,inc_sf2015q2.csv,20150616,1268,0,N,113,,429,,0,0,201506161268
90737,inc_sf2015q2.csv,20150617,103,0,N,117,,519,,0,0,201506170103
90824,inc_sf2015q2.csv,20150617,947,0,N,113,,419,,0,0,201506170947
90857,inc_sf2015q2.csv,20150617,1254,0,N,113,,963,,0,0,201506171254
97894,inc_sf2015q3.csv,20150726,666,1,N,111,1,419,4,0,0,201507260666
90869,inc_sf2015q2.csv,20150617,1358,0,N,113,,429,,0,0,201506171358
90908,inc_sf2015q2.csv,20150618,214,0,N,118,,429,,0,0,201506180214
90926,inc_sf2015q2.csv,20150618,368,0,N,118,,882,,0,0,201506180368
90930,inc_sf2015q2.csv,20150618,420,0,N,118,,882,,0,0,201506180420
90931,inc_sf2015q2.csv,20150618,426,0,N,113,,429,,0,0,201506180426
90943,inc_sf2015q2.csv,20150618,524,0,N,113,,439,,0,0,201506180524
90945,inc_sf2015q2.csv,20150618,557,0,N,113,,419,,0,0,201506180557
97981,inc_sf2015q3.csv,20150726,1469,0,N,111,1,599,4,0,0,201507261469
98002,inc_sf2015q3.csv,20150727,23,0,N,111,1,429,2,0,0,201507270023
98013,inc_sf2015q3.csv,20150727,158,0,N,111,1,549,4,0,0,201507270158
90977,inc_sf2015q2.csv,20150618,795,0,N,118,,963,,0,0,201506180795
91012,inc_sf2015q2.csv,20150618,1005,0,N,113,,946,,0,0,201506181005
91017,inc_sf2015q2.csv,20150618,1072,0,N,118,,960,,0,0,201506181072
91035,inc_sf2015q2.csv,20150618,1229,0,N,118,,963,,0,0,201506181229
91039,inc_sf2015q2.csv,20150618,1265,0,N,113,,400,,0,0,201506181265
98098,inc_sf2015q3.csv,20150727,951,0,N,111,1,160,4,0,0,201507270951
91080,inc_sf2015q2.csv,20150619,7,0,N,118,,429,,0,0,201506190007
98188,inc_sf2015q3.csv,20150728,365,0,N,111,1,429,4,0,0,201507280365
91211,inc_sf2015q2.csv,20150619,951,0,N,118,,429,,0,0,201506190951
91230,inc_sf2015q2.csv,20150619,1096,0,N,113,,419,,0,0,201506191096
98321,inc_sf2015q3.csv,20150728,1587,0,N,111,1,419,4,0,0,201507281587
98332,inc_sf2015q3.csv,20150729,87,0,N,111,1,419,4,0,0,201507290087
91300,inc_sf2015q2.csv,20150620,179,0,N,118,,965,,0,0,201506200179
91385,inc_sf2015q2.csv,20150620,1083,0,N,118,,429,,0,0,201506201083
91386,inc_sf2015q2.csv,20150620,1093,0,N,118,,161,,0,0,201506201093
91392,inc_sf2015q2.csv,20150620,1169,0,N,118,,960,,0,0,201506201169
91402,inc_sf2015q2.csv,20150620,1254,0,N,113,,429,,0,0,201506201254
98469,inc_sf2015q3.csv,20150729,1294,0,N,111,1,162,4,0,0,201507291294
98489,inc_sf2015q3.csv,20150729,1523,0,2,111,1,599,4,0,0,201507291523
91433,inc_sf2015q2.csv,20150620,1507,0,N,118,,429,,0,0,201506201507
91434,inc_sf2015q2.csv,20150620,1512,0,N,118,,900,,0,0,201506201512
98506,inc_sf2015q3.csv,20150730,102,0,N,111,1,429,4,0,0,201507300102
91485,inc_sf2015q2.csv,20150621,520,0,N,113,,429,,0,0,201506210520
91493,inc_sf2015q2.csv,20150621,567,0,N,113,,429,,0,0,201506210567
91526,inc_sf2015q2.csv,20150621,965,0,N,118,,880,,0,0,201506210965
91527,inc_sf2015q2.csv,20150621,965,1,N,118,,429,,0,0,201506210965
91540,inc_sf2015q2.csv,20150621,1107,0,N,113,,429,,0,0,201506211107
91595,inc_sf2015q2.csv,20150621,1534,0,N,118,,931,,0,0,201506211534
91597,inc_sf2015q2.csv,20150622,42,0,N,118,,960,,0,0,201506220042
91612,inc_sf2015q2.csv,20150622,214,0,N,118,,960,,0,0,201506220214
91615,inc_sf2015q2.csv,20150622,226,0,N,113,,322,,0,0,201506220226
91648,inc_sf2015q2.csv,20150622,487,0,N,118,,419,,0,0,201506220487
98740,inc_sf2015q3.csv,20150731,675,0,N,111,1,429,4,0,0,201507310675
91659,inc_sf2015q2.csv,20150622,605,0,N,118,,960,,0,0,201506220605
91660,inc_sf2015q2.csv,20150622,629,0,N,113,,429,,0,0,201506220629
98750,inc_sf2015q3.csv,20150731,755,0,N,111,1,429,4,0,0,201507310755
98752,inc_sf2015q3.csv,20150731,773,0,N,111,1,419,4,0,0,201507310773
91665,inc_sf2015q2.csv,20150622,675,0,N,113,,429,,0,0,201506220675
91666,inc_sf2015q2.csv,20150622,683,0,N,118,,963,,0,0,201506220683
91668,inc_sf2015q2.csv,20150622,711,0,N,113,,429,,0,0,201506220711
98761,inc_sf2015q3.csv,20150731,802,0,N,111,1,331,1,0,0,201507310802
91679,inc_sf2015q2.csv,20150622,821,0,N,113,,419,,0,0,201506220821
91729,inc_sf2015q2.csv,20150622,1241,0,N,113,,429,,0,0,201506221241
91744,inc_sf2015q2.csv,20150622,1346,0,N,118,,963,,0,0,201506221346
98847,inc_sf2015q3.csv,20150731,1510,0,N,111,1,419,4,0,0,201507311510
91751,inc_sf2015q2.csv,20150622,1398,0,N,118,,963,,0,0,201506221398
98872,inc_sf2015q3.csv,20150731,1711,0,N,111,1,419,4,0,0,201507311711
98877,inc_sf2015q3.csv,20150801,63,0,N,111,1,161,2,0,0,201508010063
91778,inc_sf2015q2.csv,20150623,112,0,N,113,,419,,0,0,201506230112
98882,inc_sf2015q3.csv,20150801,189,0,N,111,1,519,4,0,0,201508010189
98889,inc_sf2015q3.csv,20150801,235,0,N,111,1,161,4,0,0,201508010235
98899,inc_sf2015q3.csv,20150801,318,0,N,111,1,429,2,0,0,201508010318
91833,inc_sf2015q2.csv,20150623,618,0,N,118,,419,,0,0,201506230618
98957,inc_sf2015q3.csv,20150801,843,0,N,111,1,429,4,0,0,201508010843
91874,inc_sf2015q2.csv,20150623,973,0,N,118,,963,,0,0,201506230973
91882,inc_sf2015q2.csv,20150623,1060,0,N,113,,419,,0,0,201506231060
99052,inc_sf2015q3.csv,20150802,22,0,N,111,1,419,4,0,0,201508020022
99134,inc_sf2015q3.csv,20150802,1027,0,N,111,1,419,4,0,0,201508021027
92037,inc_sf2015q2.csv,20150624,849,0,N,118,,936,,0,0,201506240849
92039,inc_sf2015q2.csv,20150624,877,0,N,113,,429,,0,0,201506240877
92045,inc_sf2015q2.csv,20150624,937,0,N,118,,800,,0,0,201506240937
92064,inc_sf2015q2.csv,20150624,1170,0,N,113,,419,,0,0,201506241170
99194,inc_sf2015q3.csv,20150803,112,0,N,123,1,429,4,0,0,201508030112
92083,inc_sf2015q2.csv,20150624,1424,0,N,113,,429,,0,0,201506241424
99231,inc_sf2015q3.csv,20150803,469,0,N,111,1,419,4,0,0,201508030469
92102,inc_sf2015q2.csv,20150624,1529,0,N,118,,931,,0,0,201506241529
92107,inc_sf2015q2.csv,20150624,1574,0,N,116,,419,,0,0,201506241574
99278,inc_sf2015q3.csv,20150803,1083,0,N,111,1,419,4,0,0,201508031083
99287,inc_sf2015q3.csv,20150803,1171,0,N,111,1,419,4,0,0,201508031171
92156,inc_sf2015q2.csv,20150625,398,0,N,113,,429,,0,0,201506250398
92164,inc_sf2015q2.csv,20150625,432,0,N,118,,900,,0,0,201506250432
99341,inc_sf2015q3.csv,20150804,2,0,N,111,1,580,4,0,0,201508040002
99343,inc_sf2015q3.csv,20150804,18,0,N,111,1,161,2,0,0,201508040018
92210,inc_sf2015q2.csv,20150625,881,0,N,113,,419,,0,0,201506250881
92237,inc_sf2015q2.csv,20150625,1124,0,N,113,,429,,0,0,201506251124
92317,inc_sf2015q2.csv,20150626,271,0,N,118,,963,,0,0,201506260271
99474,inc_sf2015q3.csv,20150804,1181,0,N,111,1,429,4,0,0,201508041181
92351,inc_sf2015q2.csv,20150626,593,0,N,113,,429,,0,0,201506260593
92371,inc_sf2015q2.csv,20150626,764,0,N,113,,419,,0,0,201506260764
92379,inc_sf2015q2.csv,20150626,817,0,N,113,,429,,0,0,201506260817
99538,inc_sf2015q3.csv,20150805,95,0,N,111,1,429,1,0,0,201508050095
92395,inc_sf2015q2.csv,20150626,960,0,N,118,,429,,0,0,201506260960
92417,inc_sf2015q2.csv,20150626,1188,0,N,113,,429,,0,0,201506261188
92432,inc_sf2015q2.csv,20150626,1363,0,N,113,,429,,0,0,201506261363
92435,inc_sf2015q2.csv,20150626,1394,0,N,118,,962,,0,0,201506261394
92442,inc_sf2015q2.csv,20150626,1477,0,N,118,,962,,0,0,201506261477
92473,inc_sf2015q2.csv,20150627,226,0,N,113,,429,,0,0,201506270226
92489,inc_sf2015q2.csv,20150627,358,0,N,118,,963,,0,0,201506270358
92512,inc_sf2015q2.csv,20150627,583,0,N,113,,429,,0,0,201506270583
92537,inc_sf2015q2.csv,20150627,847,0,N,118,,429,,0,0,201506270847
92558,inc_sf2015q2.csv,20150627,1068,0,N,118,,962,,0,0,201506271068
92571,inc_sf2015q2.csv,20150627,1172,0,N,118,,940,,0,0,201506271172
92581,inc_sf2015q2.csv,20150627,1293,0,N,113,,419,,0,0,201506271293
99756,inc_sf2015q3.csv,20150806,466,0,N,111,1,800,4,0,0,201508060466
92590,inc_sf2015q2.csv,20150627,1365,0,N,113,,429,,0,0,201506271365
92599,inc_sf2015q2.csv,20150627,1409,0,N,118,,963,,0,0,201506271409
99804,inc_sf2015q3.csv,20150806,813,0,N,111,1,419,4,0,0,201508060813
92677,inc_sf2015q2.csv,20150628,703,0,N,118,,963,,0,0,201506280703
92700,inc_sf2015q2.csv,20150628,862,0,N,118,,963,,0,0,201506280862
99890,inc_sf2015q3.csv,20150807,72,0,N,111,1,419,4,0,0,201508070072
92724,inc_sf2015q2.csv,20150628,1115,0,N,113,,429,,0,0,201506281115
92725,inc_sf2015q2.csv,20150628,1126,0,N,118,,429,,0,0,201506281126
92741,inc_sf2015q2.csv,20150628,1244,0,N,113,,429,,0,0,201506281244
92744,inc_sf2015q2.csv,20150628,1272,0,N,113,,429,,0,0,201506281272
99930,inc_sf2015q3.csv,20150807,423,0,N,111,1,700,2,0,0,201508070423
92749,inc_sf2015q2.csv,20150628,1332,0,N,118,,962,,0,0,201506281332
92787,inc_sf2015q2.csv,20150629,124,0,N,118,,807,,0,0,201506290124
92788,inc_sf2015q2.csv,20150629,124,1,N,118,,807,,0,0,201506290124
92790,inc_sf2015q2.csv,20150629,147,0,N,118,,124,,0,0,201506290147
92804,inc_sf2015q2.csv,20150629,226,0,N,118,,419,,0,0,201506290226
100009,inc_sf2015q3.csv,20150807,988,0,N,111,1,400,2,0,0,201508070988
92848,inc_sf2015q2.csv,20150629,637,0,N,118,,963,,0,0,201506290637
92869,inc_sf2015q2.csv,20150629,841,0,N,113,,429,,0,0,201506290841
100075,inc_sf2015q3.csv,20150807,1598,0,N,111,1,419,4,0,0,201508071598
100103,inc_sf2015q3.csv,20150808,297,0,N,111,1,519,2,0,0,201508080297
92930,inc_sf2015q2.csv,20150629,1278,0,N,118,,963,,0,0,201506291278
92945,inc_sf2015q2.csv,20150629,1413,0,N,113,,419,,0,0,201506291413
92954,inc_sf2015q2.csv,20150629,1476,0,N,118,,962,,0,0,201506291476
100199,inc_sf2015q3.csv,20150808,1130,0,N,111,1,429,4,0,0,201508081130
100209,inc_sf2015q3.csv,20150808,1263,0,N,111,1,899,4,0,0,201508081263
93013,inc_sf2015q2.csv,20150630,168,0,N,118,,960,,0,0,201506300168
100240,inc_sf2015q3.csv,20150809,178,0,N,111,1,881,4,0,0,201508090178
93060,inc_sf2015q2.csv,20150630,579,0,N,118,,936,,0,0,201506300579
93097,inc_sf2015q2.csv,20150630,908,0,N,118,,962,,0,0,201506300908
93144,inc_sf2015q2.csv,20150630,1302,0,N,118,,124,,0,0,201506301302
93145,inc_sf2015q2.csv,20150630,1311,0,N,113,,429,,0,0,201506301311
93147,inc_sf2015q2.csv,20150630,1328,0,N,113,,429,,0,0,201506301328
93161,inc_sf2015q2.csv,20150630,1410,0,N,118,,419,,0,0,201506301410
93174,inc_sf2015q2.csv,20150630,1515,0,N,118,,960,,0,0,201506301515
93193,inc_sf2015q3.csv,20150701,140,0,N,113,,429,,0,0,201507010140
100416,inc_sf2015q3.csv,20150810,273,0,N,111,1,180,4,0,0,201508100273
100481,inc_sf2015q3.csv,20150810,869,0,N,111,1,321,2,0,0,201508100869
100497,inc_sf2015q3.csv,20150810,1054,0,N,111,1,808,4,0,0,201508101054
93273,inc_sf2015q3.csv,20150701,826,0,N,113,,459,,0,0,201507010826
100520,inc_sf2015q3.csv,20150810,1252,0,N,111,1,419,4,0,0,201508101252
93296,inc_sf2015q3.csv,20150701,1139,0,N,118,,210,,0,0,201507011139
93326,inc_sf2015q3.csv,20150701,1468,0,N,118,,963,,0,0,201507011468
93360,inc_sf2015q3.csv,20150702,240,0,N,118,,981,,0,0,201507020240
93382,inc_sf2015q3.csv,20150702,422,0,N,118,,963,,0,0,201507020422
93383,inc_sf2015q3.csv,20150702,422,1,N,118,,963,,0,0,201507020422
93387,inc_sf2015q3.csv,20150702,474,0,N,118,,429,,0,0,201507020474
93418,inc_sf2015q3.csv,20150702,751,0,N,118,,962,,0,0,201507020751
93423,inc_sf2015q3.csv,20150702,830,0,N,118,,419,,0,0,201507020830
93451,inc_sf2015q3.csv,20150702,1079,0,N,113,,419,,0,0,201507021079
100705,inc_sf2015q3.csv,20150812,70,0,N,111,1,419,4,0,0,201508120070
100727,inc_sf2015q3.csv,20150812,225,0,N,111,1,429,4,0,0,201508120225
93498,inc_sf2015q3.csv,20150702,1568,0,N,113,,429,,0,0,201507021568
93502,inc_sf2015q3.csv,20150702,1597,0,N,118,,429,,0,0,201507021597
93503,inc_sf2015q3.csv,20150702,1597,1,N,118,,429,,0,0,201507021597
93509,inc_sf2015q3.csv,20150703,20,0,N,118,,965,,0,0,201507030020
93510,inc_sf2015q3.csv,20150703,64,0,N,113,,429,,0,0,201507030064
100789,inc_sf2015q3.csv,20150812,789,0,N,111,1,419,4,0,0,201508120789
100800,inc_sf2015q3.csv,20150812,860,0,N,111,1,429,4,0,0,201508120860
100829,inc_sf2015q3.csv,20150812,1049,0,N,111,1,429,4,0,0,201508121049
93581,inc_sf2015q3.csv,20150703,675,0,N,118,,963,,0,0,201507030675
93600,inc_sf2015q3.csv,20150703,776,0,N,113,,429,,0,0,201507030776
93605,inc_sf2015q3.csv,20150703,817,0,N,113,,429,,0,0,201507030817
93608,inc_sf2015q3.csv,20150703,838,0,N,113,,429,,0,0,201507030838
100883,inc_sf2015q3.csv,20150812,1550,0,N,111,1,891,4,0,0,201508121550
93624,inc_sf2015q3.csv,20150703,1074,0,N,118,,960,,0,0,201507031074
93643,inc_sf2015q3.csv,20150703,1263,0,N,118,,963,,0,0,201507031263
100970,inc_sf2015q3.csv,20150813,709,0,N,111,1,419,4,0,0,201508130709
93706,inc_sf2015q3.csv,20150704,357,0,N,118,,960,,0,0,201507040357
93744,inc_sf2015q3.csv,20150704,710,0,N,118,,962,,0,0,201507040710
93745,inc_sf2015q3.csv,20150704,715,0,N,113,,419,,0,0,201507040715
93785,inc_sf2015q3.csv,20150704,1004,0,N,118,,960,,0,0,201507041004
93794,inc_sf2015q3.csv,20150704,1101,0,N,113,,429,,0,0,201507041101
93801,inc_sf2015q3.csv,20150704,1135,0,N,118,,960,,0,0,201507041135
93803,inc_sf2015q3.csv,20150704,1143,0,N,118,,429,,0,0,201507041143
93827,inc_sf2015q3.csv,20150704,1348,0,N,118,,960,,0,0,201507041348
93838,inc_sf2015q3.csv,20150704,1397,0,N,118,,429,,0,0,201507041397
101118,inc_sf2015q3.csv,20150814,359,0,N,111,1,419,4,0,0,201508140359
93856,inc_sf2015q3.csv,20150704,1467,0,N,118,,419,,0,0,201507041467
93866,inc_sf2015q3.csv,20150704,1521,0,N,118,,962,,0,0,201507041521
101137,inc_sf2015q3.csv,20150814,602,0,N,111,1,419,4,0,0,201508140602
101161,inc_sf2015q3.csv,20150814,839,0,N,111,1,419,5,0,0,201508140839
101162,inc_sf2015q3.csv,20150814,839,1,N,111,1,419,4,0,0,201508140839
93886,inc_sf2015q3.csv,20150704,1646,0,N,118,,962,,0,0,201507041646
93890,inc_sf2015q3.csv,20150704,1673,0,N,118,,963,,0,0,201507041673
93892,inc_sf2015q3.csv,20150704,1676,0,N,118,,963,,0,0,201507041676
93904,inc_sf2015q3.csv,20150704,1742,0,N,118,,429,,0,0,201507041742
93910,inc_sf2015q3.csv,20150704,1772,0,N,118,,429,,0,0,201507041772
93912,inc_sf2015q3.csv,20150704,1782,0,N,118,,882,,0,0,201507041782
93920,inc_sf2015q3.csv,20150704,1825,0,N,118,,962,,0,0,201507041825
93925,inc_sf2015q3.csv,20150704,1846,0,N,118,,960,,0,0,201507041846
93933,inc_sf2015q3.csv,20150705,27,0,N,118,,419,,0,0,201507050027
93935,inc_sf2015q3.csv,20150705,43,0,N,118,,965,,0,0,201507050043
93936,inc_sf2015q3.csv,20150705,46,0,N,118,,962,,0,0,201507050046
93942,inc_sf2015q3.csv,20150705,88,0,N,118,,429,,0,0,201507050088
93943,inc_sf2015q3.csv,20150705,88,1,N,118,,429,,0,0,201507050088
93946,inc_sf2015q3.csv,20150705,119,0,N,118,,429,,0,0,201507050119
93948,inc_sf2015q3.csv,20150705,131,0,N,118,,960,,0,0,201507050131
93967,inc_sf2015q3.csv,20150705,237,0,N,118,,963,,0,0,201507050237
93986,inc_sf2015q3.csv,20150705,413,0,N,118,,962,,0,0,201507050413
101294,inc_sf2015q3.csv,20150815,227,0,N,111,1,429,2,0,0,201508150227
94006,inc_sf2015q3.csv,20150705,619,0,N,118,,429,,0,0,201507050619
94014,inc_sf2015q3.csv,20150705,714,0,N,118,,962,,0,0,201507050714
94021,inc_sf2015q3.csv,20150705,779,0,N,118,,419,,0,0,201507050779
94032,inc_sf2015q3.csv,20150705,897,0,N,118,,419,,0,0,201507050897
94040,inc_sf2015q3.csv,20150705,968,0,N,118,,962,,0,0,201507050968
94044,inc_sf2015q3.csv,20150705,1004,0,N,113,,429,,0,0,201507051004
94055,inc_sf2015q3.csv,20150705,1088,0,N,113,,429,,0,0,201507051088
94079,inc_sf2015q3.csv,20150705,1291,0,N,113,,429,,0,0,201507051291
94081,inc_sf2015q3.csv,20150705,1313,0,N,113,,931,,0,0,201507051313
94087,inc_sf2015q3.csv,20150705,1359,0,N,118,,429,,0,0,201507051359
94094,inc_sf2015q3.csv,20150705,1415,0,N,118,,962,,0,0,201507051415
94110,inc_sf2015q3.csv,20150706,4,0,N,118,,965,,0,0,201507060004
94122,inc_sf2015q3.csv,20150706,132,0,N,113,,419,,0,0,201507060132
101434,inc_sf2015q3.csv,20150815,1396,0,N,111,1,519,4,0,0,201508151396
101466,inc_sf2015q3.csv,20150815,1634,0,N,111,1,429,4,0,0,201508151634
94186,inc_sf2015q3.csv,20150706,716,0,N,118,,215,,0,0,201507060716
94191,inc_sf2015q3.csv,20150706,760,0,N,115,,529,,0,0,201507060760
101494,inc_sf2015q3.csv,20150816,258,0,N,111,1,808,4,1,0,201508160258
94199,inc_sf2015q3.csv,20150706,834,0,N,113,,439,,0,0,201507060834
94201,inc_sf2015q3.csv,20150706,870,0,N,113,,419,,0,0,201507060870
94203,inc_sf2015q3.csv,20150706,873,0,N,118,,900,,0,0,201507060873
94213,inc_sf2015q3.csv,20150706,965,0,N,118,,960,,0,0,201507060965
94227,inc_sf2015q3.csv,20150706,1080,0,N,118,,963,,0,0,201507061080
94268,inc_sf2015q3.csv,20150706,1480,0,N,118,,960,,0,0,201507061480
94274,inc_sf2015q3.csv,20150706,1528,0,N,118,,429,,0,0,201507061528
94276,inc_sf2015q3.csv,20150706,1549,0,N,118,,960,,0,0,201507061549
94288,inc_sf2015q3.csv,20150707,84,0,N,118,,962,,0,0,201507070084
101611,inc_sf2015q3.csv,20150816,1355,0,N,111,1,419,4,0,0,201508161355
101650,inc_sf2015q3.csv,20150817,154,0,N,111,1,161,4,0,0,201508170154
94364,inc_sf2015q3.csv,20150707,840,0,N,113,,429,,0,0,201507070840
101718,inc_sf2015q3.csv,20150817,741,0,N,111,1,579,4,0,0,201508170741
94414,inc_sf2015q3.csv,20150707,1408,0,N,113,,429,,0,0,201507071408
94418,inc_sf2015q3.csv,20150707,1441,0,N,118,,429,,0,0,201507071441
94424,inc_sf2015q3.csv,20150707,1528,0,N,118,,960,,0,0,201507071528
94442,inc_sf2015q3.csv,20150708,63,0,N,118,,962,,0,0,201507080063
94444,inc_sf2015q3.csv,20150708,97,0,N,113,,160,,0,0,201507080097
101774,inc_sf2015q3.csv,20150817,1308,0,N,111,1,419,4,0,0,201508171308
101838,inc_sf2015q3.csv,20150818,388,0,N,111,1,419,4,0,0,201508180388
101862,inc_sf2015q3.csv,20150818,668,0,N,111,1,429,4,0,0,201508180668
94561,inc_sf2015q3.csv,20150708,1049,0,N,113,,429,,0,0,201507081049
101917,inc_sf2015q3.csv,20150818,1098,0,N,111,1,429,4,0,0,201508181098
94595,inc_sf2015q3.csv,20150708,1378,0,N,118,,419,,0,0,201507081378
94600,inc_sf2015q3.csv,20150708,1404,0,N,118,,963,,0,0,201507081404
94618,inc_sf2015q3.csv,20150709,110,0,N,118,,962,,0,0,201507090110
94619,inc_sf2015q3.csv,20150709,121,0,N,113,,419,,0,0,201507090121
94633,inc_sf2015q3.csv,20150709,191,0,N,118,,963,,0,0,201507090191
94638,inc_sf2015q3.csv,20150709,225,0,N,118,,331,,0,0,201507090225
94682,inc_sf2015q3.csv,20150709,499,0,N,113,,429,,0,0,201507090499
102047,inc_sf2015q3.csv,20150819,944,0,N,111,1,429,4,0,0,201508190944
102069,inc_sf2015q3.csv,20150819,1126,0,N,123,2,419,4,0,0,201508191126
94733,inc_sf2015q3.csv,20150709,942,0,N,113,,429,,0,0,201507090942
94744,inc_sf2015q3.csv,20150709,1078,0,N,113,,960,,0,0,201507091078
94762,inc_sf2015q3.csv,20150709,1287,0,N,118,,419,,0,0,201507091287
94763,inc_sf2015q3.csv,20150709,1298,0,N,113,,419,,0,0,201507091298
102121,inc_sf2015q3.csv,20150819,1553,0,N,111,1,429,4,0,1,201508191553
102135,inc_sf2015q3.csv,20150820,66,0,N,111,1,599,4,0,0,201508200066
94778,inc_sf2015q3.csv,20150709,1404,0,N,118,,960,,0,0,201507091404
102142,inc_sf2015q3.csv,20150820,154,0,N,111,1,419,3,0,0,201508200154
94794,inc_sf2015q3.csv,20150709,1567,0,N,113,,419,,0,0,201507091567
94803,inc_sf2015q3.csv,20150710,19,0,N,118,,963,,0,0,201507100019
94811,inc_sf2015q3.csv,20150710,136,0,N,113,,807,,0,0,201507100136
94835,inc_sf2015q3.csv,20150710,338,0,N,118,,963,,0,0,201507100338
94840,inc_sf2015q3.csv,20150710,374,0,N,118,,429,,0,0,201507100374
94847,inc_sf2015q3.csv,20150710,430,0,N,118,,962,,0,0,201507100430
102267,inc_sf2015q3.csv,20150820,1428,0,N,111,1,419,4,0,0,201508201428
102298,inc_sf2015q3.csv,20150821,32,0,N,111,1,419,4,0,0,201508210032
102309,inc_sf2015q3.csv,20150821,219,0,N,111,1,419,4,0,0,201508210219
94948,inc_sf2015q3.csv,20150710,1383,0,N,113,,419,,0,0,201507101383
94974,inc_sf2015q3.csv,20150710,1599,0,N,118,,962,,0,0,201507101599
102392,inc_sf2015q3.csv,20150821,1047,0,N,111,1,419,4,0,0,201508211047
95057,inc_sf2015q3.csv,20150711,675,0,N,118,,962,,0,0,201507110675
95122,inc_sf2015q3.csv,20150711,1344,0,N,113,,900,,0,0,201507111344
95126,inc_sf2015q3.csv,20150711,1395,0,N,118,,419,,0,0,201507111395
95128,inc_sf2015q3.csv,20150711,1402,0,N,113,,400,,0,0,201507111402
102557,inc_sf2015q3.csv,20150822,1049,0,N,111,1,161,4,0,0,201508221049
95170,inc_sf2015q3.csv,20150712,239,0,N,118,,900,,0,0,201507120239
95212,inc_sf2015q3.csv,20150712,641,0,N,118,,429,,0,0,201507120641
102621,inc_sf2015q3.csv,20150823,73,0,N,111,1,429,2,0,0,201508230073
102622,inc_sf2015q3.csv,20150823,76,0,N,111,1,161,4,0,0,201508230076
95228,inc_sf2015q3.csv,20150712,807,0,N,113,,400,,0,0,201507120807
95263,inc_sf2015q3.csv,20150712,1087,0,N,113,,400,,0,0,201507121087
95273,inc_sf2015q3.csv,20150712,1141,0,N,118,,429,,0,0,201507121141
95306,inc_sf2015q3.csv,20150712,1395,0,N,118,,400,,0,0,201507121395
102738,inc_sf2015q3.csv,20150823,1192,0,N,111,1,321,4,0,0,201508231192
95353,inc_sf2015q3.csv,20150713,416,0,N,118,,961,,0,0,201507130416
102761,inc_sf2015q3.csv,20150823,1437,0,N,111,1,419,4,0,0,201508231437
102767,inc_sf2015q3.csv,20150824,20,0,N,111,1,419,4,0,0,201508240020
95365,inc_sf2015q3.csv,20150713,512,0,N,118,,419,,0,0,201507130512
95440,inc_sf2015q3.csv,20150713,1080,0,N,113,,429,,0,0,201507131080
102863,inc_sf2015q3.csv,20150824,1048,0,N,111,1,429,4,0,0,201508241048
95453,inc_sf2015q3.csv,20150713,1243,0,N,113,,419,,0,0,201507131243
95463,inc_sf2015q3.csv,20150713,1310,0,N,118,,124,,0,0,201507131310
95464,inc_sf2015q3.csv,20150713,1311,0,N,113,,419,,0,0,201507131311
95477,inc_sf2015q3.csv,20150713,1415,0,N,118,,962,,0,0,201507131415
102909,inc_sf2015q3.csv,20150824,1481,0,N,122,2,962,4,0,0,201508241481
95500,inc_sf2015q3.csv,20150714,83,0,N,118,,429,,0,0,201507140083
102922,inc_sf2015q3.csv,20150824,1565,0,2,111,1,419,4,0,0,201508241565
102955,inc_sf2015q3.csv,20150825,190,0,N,111,1,429,4,0,0,201508250190
95565,inc_sf2015q3.csv,20150714,577,0,N,118,,580,,0,0,201507140577
95588,inc_sf2015q3.csv,20150714,714,0,N,118,,960,,0,0,201507140714
95613,inc_sf2015q3.csv,20150714,911,0,N,118,,960,,0,0,201507140911
